id,clothtype,type,price,pricerate,weight,quality,level,material,occupation,condition1,condition2,stat1,stat2,defense,magicresistence,atkdistmvsped,attackpower,attackspeed,itemgrade
2254,8,232,1318000,0,50,105,0,0,0|0|0,31|173,13|275,0|0,0|0,0,0,3200,340,11,0
2255,8,232,1491950,0,50,107,0,0,0|0|0,31|178,13|282,0|0,0|0,0,0,3200,355,11,0
2256,8,232,1731850,0,50,110,0,0,0|0|0,31|183,13|289,0|0,0|0,0,0,3400,370,11,0
2257,8,232,1944500,0,50,112,0,0,0|0|0,31|188,13|296,0|0,0|0,0,0,3400,385,11,0
2258,8,232,2127300,0,50,114,0,0,0|0|0,31|192,13|302,0|0,0|0,0,0,3400,397,11,0
2259,8,232,2332000,0,50,115,0,0,0|0|0,31|196,13|308,0|0,0|0,0,0,3400,410,11,0
2260,8,232,2567150,0,50,117,0,0,0|0|0,31|200,13|314,0|0,0|0,0,0,3400,423,11,0
2261,8,233,12720,0,20,44,0,0,0|0|0,31|30,10|28,0|0,0|0,0,0,2500,54,12,2
2262,8,233,21915,0,20,48,0,0,0|0|0,31|39,10|36,0|0,0|0,0,0,2500,68,12,2
2263,8,233,35900,0,20,52,0,0,0|0|0,31|48,10|44,0|0,0|0,0,0,2600,84,12,2
2264,8,233,52300,0,20,56,0,0,0|0|0,31|57,10|52,0|0,0|0,0,0,2600,101,12,3
2265,8,233,73700,0,20,59,0,0,0|0|0,31|65,10|59,0|0,0|0,0,0,2700,119,12,3
2266,8,233,99850,0,20,63,0,0,0|0|0,31|73,10|67,0|0,0|0,0,0,2700,139,12,3
2267,8,233,131350,0,20,66,0,0,0|0|0,31|81,10|74,0|0,0|0,0,0,2700,160,12,4
2268,8,233,176550,0,20,70,0,0,0|0|0,31|89,10|80,0|0,0|0,0,0,2800,182,12,4
2269,8,233,222950,0,20,73,0,0,0|0|0,31|96,10|87,0|0,0|0,0,0,2800,205,12,4
2270,8,233,283450,0,20,76,0,0,0|0|0,31|103,10|93,0|0,0|0,0,0,2800,215,12,5
2271,8,233,356550,0,20,79,0,0,0|0|0,31|110,10|99,0|0,0|0,0,0,3000,255,12,5
2272,8,233,442350,0,20,83,0,0,0|0|0,31|117,10|105,0|0,0|0,0,0,3000,282,12,5
2273,8,233,547750,0,20,86,0,0,0|0|0,31|124,10|111,0|0,0|0,0,0,3000,310,12,5
2274,8,233,663300,0,20,88,0,0,0|0|0,31|130,10|116,0|0,0|0,0,0,3200,340,12,6
2275,8,233,793150,0,20,91,0,0,0|0|0,31|136,10|121,0|0,0|0,0,0,3200,371,12,6
2276,8,233,838150,0,20,96,0,0,0|0|0,31|145,10|130,0|0,0|0,0,0,3200,403,12,6
2277,8,233,888150,0,20,100,0,0,0|0|0,31|155,10|138,0|0,0|0,0,0,3200,436,12,7
2278,8,233,1313850,0,20,99,0,0,0|0|0,31|100,10|136,0|0,0|0,0,0,3400,322,12,4
2279,8,233,1499100,0,20,101,0,0,0|0|0,31|159,10|141,0|0,0|0,0,0,3400,337,12,7
2280,8,233,1708750,0,20,104,0,0,0|0|0,31|164,10|145,0|0,0|0,0,0,3400,352,12,0
2281,8,233,1925450,0,20,106,0,0,0|0|0,31|169,10|149,0|0,0|0,0,0,3400,368,12,0
2282,8,233,2219450,0,20,108,0,0,0|0|0,31|174,10|153,0|0,0|0,0,0,3600,384,12,0
2283,8,233,2517700,0,20,110,0,0,0|0|0,31|179,10|158,0|0,0|0,0,0,3600,400,12,0
2284,8,233,2813950,0,20,113,0,0,0|0|0,31|184,10|162,0|0,0|0,0,0,3600,416,12,0
2285,8,233,3166550,0,20,115,0,0,0|0|0,31|189,10|166,0|0,0|0,0,0,3600,433,12,0
2301,8,241,1400,0,5,31,0,0,0|0|0,31|10,12|28,29|15,0|0,0,0,250,19,10,1
2302,8,241,3030,0,5,35,0,0,0|0|0,31|20,12|44,29|16,0|0,0,0,250,28,10,1
2303,8,241,5915,0,10,39,0,0,0|0|0,31|29,12|58,29|16,0|0,0,0,300,38,10,2
2304,8,241,11080,0,10,43,0,0,0|0|0,31|38,12|72,29|17,0|0,0,0,300,50,10,2
2305,8,241,19035,0,10,47,0,0,0|0|0,31|47,12|85,29|18,0|0,0,0,300,62,10,2
2306,8,241,30850,0,20,51,0,0,0|0|0,31|56,12|99,29|19,0|0,0,0,300,75,10,3
2307,8,241,43000,0,20,54,0,0,0|0|0,31|64,12|111,29|20,0|0,0,0,300,90,10,3
2308,8,241,60400,0,25,57,0,0,0|0|0,31|72,12|123,29|21,0|0,0,0,300,105,10,3
2309,8,241,82350,0,25,61,0,0,0|0|0,31|80,12|135,29|22,0|0,0,0,300,122,10,4
2310,8,241,107400,0,30,64,0,0,0|0|0,31|88,12|147,29|22,0|0,0,0,300,140,10,4
2311,8,241,139600,0,30,67,0,0,0|0|0,31|95,12|158,29|23,0|0,0,0,300,158,10,4
2312,8,241,177550,0,30,70,0,0,0|0|0,31|102,12|168,29|24,0|0,0,0,300,166,10,5
2313,8,241,219800,0,30,73,0,0,0|0|0,31|109,12|178,29|24,0|0,0,0,300,199,10,5
2314,8,241,277700,0,30,76,0,0,0|0|0,31|116,12|189,29|24,0|0,0,0,300,221,10,5
2315,8,241,346700,0,30,79,0,0,0|0|0,31|123,12|199,29|25,0|0,0,0,300,244,10,5
2316,8,241,413800,0,30,82,0,0,0|0|0,31|129,12|208,29|25,0|0,0,0,300,269,10,6
2317,8,241,492050,0,35,84,0,0,0|0|0,31|135,12|217,29|25,0|0,0,0,300,294,10,6
2318,8,241,537050,0,35,88,0,0,0|0|0,31|145,12|232,29|25,0|0,0,0,300,320,10,6
2319,8,241,587050,0,35,93,0,0,0|0|0,31|155,12|247,29|25,0|0,0,0,300,348,10,7
2320,8,241,555100,0,40,92,0,0,0|0|0,31|100,12|244,29|26,0|0,0,0,300,342,10,4
2321,8,241,933650,0,40,94,0,0,0|0|0,31|158,12|251,29|26,0|0,0,0,300,264,10,7
2322,8,241,1052450,0,40,96,0,0,0|0|0,31|163,12|258,29|27,0|0,0,0,300,276,10,0
2323,8,241,1194200,0,40,98,0,0,0|0|0,31|168,12|266,29|27,0|0,0,0,300,289,10,0
2324,8,241,1357800,0,40,100,0,0,0|0|0,31|173,12|273,29|27,0|0,0,0,300,302,10,0
2325,8,241,1547600,0,40,102,0,0,0|0|0,31|178,12|280,29|27,0|0,0,0,300,315,10,0
2326,8,241,1750600,0,40,105,0,0,0|0|0,31|183,12|288,29|27,0|0,0,0,300,328,10,0
2327,8,241,1977700,0,45,107,0,0,0|0|0,31|188,12|295,29|26,0|0,0,0,300,342,10,0
2328,8,241,2177500,0,45,108,0,0,0|0|0,31|192,12|301,29|28,0|0,0,0,300,353,10,0
2329,8,241,2379750,0,50,110,0,0,0|0|0,31|196,12|307,29|28,0|0,0,0,300,365,10,0
2330,8,241,2616900,0,50,112,0,0,0|0|0,31|200,12|313,29|29,0|0,0,0,300,376,10,0
2331,8,242,1075,0,3,28,0,0,0|0|0,31|11,12|33,29|5,0|0,0,0,1600,15,12,1
2332,8,242,2580,0,3,32,0,0,0|0|0,31|21,12|50,29|6,0|0,0,0,1800,24,12,1
2333,8,242,5180,0,5,36,0,0,0|0|0,31|30,12|65,29|7,0|0,0,0,1800,32,12,2
2334,8,242,9880,0,5,40,0,0,0|0|0,31|39,12|80,29|8,0|0,0,0,1800,42,12,2
2335,8,242,16785,0,5,43,0,0,0|0|0,31|48,12|94,29|8,0|0,0,0,1800,53,12,2
2336,8,242,29000,0,5,47,0,0,0|0|0,31|57,12|109,29|9,0|0,0,0,1800,65,12,3
2337,8,242,43900,0,5,50,0,0,0|0|0,31|65,12|122,29|10,0|0,0,0,2000,79,12,3
2338,8,242,59600,0,10,53,0,0,0|0|0,31|73,12|134,29|11,0|0,0,0,2000,93,12,3
2339,8,242,84450,0,10,56,0,0,0|0|0,31|81,12|147,29|12,0|0,0,0,2000,108,12,4
2340,8,242,115900,0,10,60,0,0,0|0|0,31|89,12|160,29|13,0|0,0,0,2000,125,12,4
2341,8,242,147450,0,10,62,0,0,0|0|0,31|96,12|171,29|13,0|0,0,0,2000,142,12,4
2342,8,242,193450,0,10,65,0,0,0|0|0,31|103,12|182,29|14,0|0,0,0,2200,149,12,5
2343,8,242,248050,0,15,68,0,0,0|0|0,31|110,12|193,29|15,0|0,0,0,2200,180,12,5
2344,8,242,319550,0,10,71,0,0,0|0|0,31|117,12|204,29|16,0|0,0,0,2200,201,12,5
2345,8,242,392900,0,20,74,0,0,0|0|0,31|124,12|215,29|16,0|0,0,0,2200,222,12,5
2346,8,242,479600,0,20,76,0,0,0|0|0,31|130,12|224,29|17,0|0,0,0,2200,245,12,6
2347,8,242,514600,0,20,80,0,0,0|0|0,31|135,12|240,29|18,0|0,0,0,2400,268,12,6
2348,8,242,554600,0,20,84,0,0,0|0|0,31|145,12|255,29|19,0|0,0,0,2400,293,12,6
2349,8,242,839450,0,20,83,0,0,0|0|0,31|148,12|252,29|19,0|0,0,0,2400,319,12,6
2350,8,242,981950,0,20,86,0,0,0|0|0,31|154,12|262,29|19,0|0,0,0,2400,346,12,7
2351,8,242,1129800,0,20,88,0,0,0|0|0,31|159,12|269,29|20,0|0,0,0,2400,242,12,7
2352,8,242,1338000,0,20,90,0,0,0|0|0,31|164,12|277,29|20,0|0,0,0,2600,254,12,0
2353,8,242,1523200,0,20,92,0,0,0|0|0,31|169,12|285,29|21,0|0,0,0,2600,266,12,0
2354,8,242,1735300,0,20,94,0,0,0|0|0,31|174,12|293,29|21,0|0,0,0,2600,278,12,0
2355,8,242,1982400,0,20,96,0,0,0|0|0,31|179,12|301,29|22,0|0,0,0,2600,291,12,0
2356,8,242,2230700,0,20,98,0,0,0|0|0,31|184,12|308,29|22,0|0,0,0,2600,303,12,0
2357,8,242,2596400,0,20,100,0,0,0|0|0,31|189,12|316,29|23,0|0,0,0,2800,316,12,0
2358,8,242,2864300,0,20,101,0,0,0|0|0,31|193,12|322,29|23,0|0,0,0,2800,327,12,0
2359,8,242,3149200,0,20,103,0,0,0|0|0,31|197,12|329,29|24,0|0,0,0,2800,338,12,0
2360,8,242,3456200,0,20,104,0,0,0|0|0,31|201,12|335,29|24,0|0,0,0,2800,349,12,0
2401,8,251,1150,0,10,26,0,0,0|0|0,31|10,11|28,0|0,0|0,0,0,250,21,9,1
2402,8,251,2280,0,15,30,0,0,0|0|0,31|20,11|44,0|0,0|0,0,0,250,30,9,1
2403,8,251,4480,0,25,34,0,0,0|0|0,31|29,11|58,0|0,0|0,0,0,250,39,8,2
2404,8,251,7640,0,20,37,0,0,0|0|0,31|38,11|72,0|0,0|0,0,0,250,48,7,2
2405,8,251,12870,0,25,41,0,0,0|0|0,31|47,11|86,0|0,0|0,0,0,250,62,8,2
2406,8,251,20950,0,30,44,0,0,0|0|0,31|56,11|100,0|0,0|0,0,0,250,75,8,3
2407,8,251,27300,0,30,47,0,0,0|0|0,31|64,11|112,0|0,0|0,0,0,250,85,7,3
2408,8,251,38700,0,35,51,0,0,0|0|0,31|72,11|125,0|0,0|0,0,0,250,105,8,3
2409,8,251,53750,0,30,54,0,0,0|0|0,31|80,11|137,0|0,0|0,0,0,250,127,9,4
2410,8,251,69050,0,30,57,0,0,0|0|0,31|88,11|149,0|0,0|0,0,0,250,138,8,4
2411,8,251,85600,0,30,59,0,0,0|0|0,31|95,11|159,0|0,0|0,0,0,250,149,7,4
2412,8,251,109100,0,30,62,0,0,0|0|0,31|102,11|170,0|0,0|0,0,0,250,157,8,5
2413,8,251,138100,0,30,65,0,0,0|0|0,31|109,11|181,0|0,0|0,0,0,250,197,8,5
2414,8,251,172150,0,30,68,0,0,0|0|0,31|116,11|191,0|0,0|0,0,0,250,218,8,5
2415,8,251,203950,0,30,70,0,0,0|0|0,31|123,11|202,0|0,0|0,0,0,250,229,7,5
2416,8,251,251650,0,30,73,0,0,0|0|0,31|129,11|211,0|0,0|0,0,0,250,264,8,6
2417,8,251,301850,0,30,75,0,0,0|0|0,31|135,11|220,0|0,0|0,0,0,250,289,8,6
2418,8,251,346850,0,30,79,0,0,0|0|0,31|145,11|235,0|0,0|0,0,0,250,314,8,6
2419,8,251,396850,0,30,83,0,0,0|0|0,31|155,11|250,0|0,0|0,0,0,250,325,7,7
2420,8,251,487700,0,30,82,0,0,0|0|0,31|153,11|247,0|0,0|0,0,0,250,248,8,7
2421,8,251,538400,0,30,84,0,0,0|0|0,31|158,11|254,0|0,0|0,0,0,250,247,7,7
2422,8,251,633900,0,30,86,0,0,0|0|0,31|163,11|262,0|0,0|0,0,0,250,272,8,0
2423,8,251,729100,0,30,88,0,0,0|0|0,31|168,11|269,0|0,0|0,0,0,250,284,8,0
2424,8,251,781150,0,30,90,0,0,0|0|0,31|173,11|277,0|0,0|0,0,0,250,282,7,0
2425,8,251,878900,0,30,92,0,0,0|0|0,31|178,11|284,0|0,0|0,0,0,250,295,7,0
2426,8,251,1042750,0,30,94,0,0,0|0|0,31|183,11|291,0|0,0|0,0,0,250,322,8,0
2427,8,251,1122550,0,30,96,0,0,0|0|0,31|188,11|299,0|0,0|0,0,0,250,320,7,0
2431,8,252,5845,0,10,36,0,0,0|0|0,31|30,11|46,0|0,0|0,0,0,250,47,11,2
2432,8,252,10240,0,15,40,0,0,0|0|0,31|39,11|56,0|0,0|0,0,0,250,60,11,2
2433,8,252,17190,0,25,43,0,0,0|0|0,31|48,11|67,0|0,0|0,0,0,250,71,10,2
2434,8,252,26750,0,20,47,0,0,0|0|0,31|57,11|78,0|0,0|0,0,0,250,86,10,3
2435,8,252,38950,0,25,50,0,0,0|0|0,31|65,11|87,0|0,0|0,0,0,250,107,11,3
2436,8,252,51300,0,30,53,0,0,0|0|0,31|73,11|97,0|0,0|0,0,0,250,120,10,3
2437,8,252,67950,0,30,56,0,0,0|0|0,31|81,11|106,0|0,0|0,0,0,250,138,10,4
2438,8,252,94050,0,35,60,0,0,0|0|0,31|89,11|115,0|0,0|0,0,0,250,165,11,4
2439,8,252,115000,0,30,62,0,0,0|0|0,31|96,11|123,0|0,0|0,0,0,250,179,10,4
2440,8,252,149700,0,30,65,0,0,0|0|0,31|103,11|131,0|0,0|0,0,0,250,187,11,5
2441,8,252,187850,0,30,68,0,0,0|0|0,31|110,11|140,0|0,0|0,0,0,250,233,11,5
2442,8,252,225800,0,30,71,0,0,0|0|0,31|117,11|148,0|0,0|0,0,0,250,248,10,5
2443,8,252,287950,0,30,74,0,0,0|0|0,31|124,11|156,0|0,0|0,0,0,250,285,11,5
2444,8,252,328100,0,30,76,0,0,0|0|0,31|131,11|163,0|0,0|0,0,0,250,300,10,6
2445,8,252,384300,0,30,78,0,0,0|0|0,31|137,11|170,0|0,0|0,0,0,250,327,10,6
2446,8,252,429300,0,30,82,0,0,0|0|0,31|145,11|181,0|0,0|0,0,0,250,356,10,6
2447,8,252,479300,0,30,86,0,0,0|0|0,31|155,11|193,0|0,0|0,0,0,250,403,11,7
2448,8,252,632850,0,30,86,0,0,0|0|0,31|154,11|190,0|0,0|0,0,0,250,418,10,7
2449,8,252,723600,0,30,88,0,0,0|0|0,31|159,11|196,0|0,0|0,0,0,250,297,10,7
2450,8,252,863050,0,30,90,0,0,0|0|0,31|164,11|202,0|0,0|0,0,0,250,324,11,0
2451,8,252,929500,0,30,92,0,0,0|0|0,31|169,11|208,0|0,0|0,0,0,250,325,10,0
2452,8,252,1048350,0,30,94,0,0,0|0|0,31|174,11|213,0|0,0|0,0,0,250,339,10,0
2453,8,252,1193050,0,30,96,0,0,0|0|0,31|179,11|219,0|0,0|0,0,0,250,353,10,0
2454,8,252,1334850,0,30,98,0,0,0|0|0,31|184,11|225,0|0,0|0,0,0,250,368,10,0
2455,8,252,1501650,0,30,100,0,0,0|0|0,31|189,11|230,0|0,0|0,0,0,250,383,10,0
2456,8,252,1642850,0,30,101,0,0,0|0|0,31|193,11|235,0|0,0|0,0,0,250,396,10,0
2457,8,252,1820700,0,30,103,0,0,0|0|0,31|197,11|240,0|0,0|0,0,0,250,408,10,0
2458,8,252,1976300,0,30,104,0,0,0|0|0,31|201,11|244,0|0,0|0,0,0,250,421,10,0
2461,8,222,1000,0,1,30,0,0,0|0|0,0|0,0|0,14|4,0|0,0,0,300,15,10,0
2462,8,222,3000,0,10,30,0,0,0|0|0,0|0,0|0,14|4,0|0,0,0,400,20,9,0
2463,8,222,1000,0,10,30,0,0,0|0|0,0|0,0|0,14|4,0|0,0,0,200,29,11,0
2464,8,222,1000,0,10,30,0,0,0|0|0,0|0,0|0,14|4,0|0,0,0,200,29,11,0
2501,8,211,3570,0,10,53,0,0,0|0|0,31|29,10|62,0|0,0|0,0,0,200,40,10,2
2502,8,211,11880,0,15,60,0,0,0|0|0,31|47,10|91,0|0,0|0,0,0,200,61,10,2
2503,8,211,19750,0,15,65,0,0,0|0|0,31|56,10|105,0|0,0|0,0,0,200,74,10,3
2504,8,211,28400,0,20,67,0,0,0|0|0,31|64,10|118,0|0,0|0,0,0,200,86,10,3
2505,8,211,37600,0,25,71,0,0,0|0|0,31|67,10|131,0|0,0|0,0,0,200,104,9,3
2506,8,211,37600,0,25,72,0,0,0|0|0,31|72,10|131,0|0,0|0,0,0,200,104,9,3
2507,8,211,55950,0,30,75,0,0,0|0|0,31|80,10|143,0|0,0|0,0,0,200,122,11,4
2508,8,211,55950,0,30,76,0,0,0|0|0,31|80,10|143,0|0,0|0,0,0,200,122,11,4
2509,8,211,70850,0,35,78,0,0,0|0|0,31|88,10|156,0|0,0|0,0,0,200,137,10,4
2510,8,211,70850,0,35,79,0,0,0|0|0,31|88,10|156,0|0,0|0,0,0,200,137,10,4
2511,8,211,93250,0,40,81,0,0,0|0|0,31|90,10|167,0|0,0|0,0,0,200,160,10,4
2512,8,211,93250,0,40,82,0,0,0|0|0,31|95,10|167,0|0,0|0,0,0,200,160,10,4
2513,8,211,124500,0,45,84,0,0,0|0|0,31|102,10|178,0|0,0|0,0,0,200,180,11,5
2514,8,211,124500,0,45,85,0,0,0|0|0,31|102,10|178,0|0,0|0,0,0,200,180,11,5
2515,8,211,152800,0,45,88,0,0,0|0|0,31|109,10|189,0|0,0|0,0,0,200,197,10,5
2516,8,211,189700,0,50,90,0,0,0|0|0,31|112,10|200,0|0,0|0,0,0,200,223,10,5
2517,8,211,189700,0,50,92,0,0,0|0|0,31|117,10|200,0|0,0|0,0,0,200,223,10,5
2518,8,211,246700,0,50,94,0,0,0|0|0,31|123,10|211,0|0,0|0,0,0,200,246,11,5
2519,8,211,246700,0,50,93,0,0,0|0|0,31|123,10|211,0|0,0|0,0,0,200,246,11,5
2520,8,211,284850,0,50,96,0,0,0|0|0,31|129,10|221,0|0,0|0,0,0,200,271,10,6
2521,8,211,284850,0,50,97,0,0,0|0|0,31|129,10|221,0|0,0|0,0,0,200,271,10,6
2522,8,211,362500,0,50,97,0,0,0|0|0,31|135,10|230,0|0,0|0,0,0,200,303,11,6
2523,8,211,362500,0,50,99,0,0,0|0|0,31|135,10|230,0|0,0|0,0,0,200,303,11,6
2524,8,211,265280,0,30,101,0,0,0|0|0,31|145,10|239,0|0,0|0,0,0,250,222,10,6
2525,8,211,265280,0,30,102,0,0,0|0|0,31|145,10|239,0|0,0|0,0,0,250,218,9,6
2526,8,211,294587,0,30,105,0,0,0|0|0,31|151,10|249,0|0,0|0,0,0,250,233,9,7
2527,8,211,333261,0,30,108,0,0,0|0|0,31|156,10|258,0|0,0|0,0,0,250,257,10,7
2528,8,211,355800,0,40,109,0,0,0|0|0,31|160,10|266,0|0,0|0,0,0,250,267,10,7
2529,8,211,375360,0,40,110,0,0,0|0|0,31|162,10|274,0|0,0|0,0,0,250,285,11,7
2530,8,211,368655,0,50,113,0,0,0|0|0,31|169,10|281,0|0,0|0,0,0,250,289,10,7
2531,8,211,4445,0,20,53,0,0,0|0|0,31|30,10|69,0|0,0|0,0,0,200,49,11,2
2532,8,211,7920,0,25,57,0,0,0|0|0,31|39,10|84,0|0,0|0,0,0,200,62,11,2
2533,8,211,13905,0,30,60,0,0,0|0|0,31|43,10|100,0|0,0|0,0,0,200,73,12,2
2534,8,211,22400,0,35,65,0,0,0|0|0,31|57,10|115,0|0,0|0,0,0,200,87,11,3
2535,8,211,32050,0,40,68,0,0,0|0|0,31|66,10|129,0|0,0|0,0,0,200,105,12,3
2536,8,211,43600,0,50,72,0,0,0|0|0,31|73,10|142,0|0,0|0,0,0,200,125,12,3
2537,8,211,61250,0,50,75,0,0,0|0|0,31|81,10|156,0|0,0|0,0,0,200,143,13,4
2538,8,211,61250,0,50,75,0,0,0|0|0,31|76,10|156,0|0,0|0,0,0,200,143,13,4
2539,8,211,79650,0,50,80,0,0,0|0|0,31|89,10|169,0|0,0|0,0,0,200,160,12,4
2540,8,211,79650,0,50,79,0,0,0|0|0,31|89,10|169,0|0,0|0,0,0,200,160,12,4
2541,8,211,103600,0,60,81,0,0,0|0|0,31|96,10|181,0|0,0|0,0,0,200,177,12,4
2542,8,211,103600,0,60,82,0,0,0|0|0,31|96,10|181,0|0,0|0,0,0,200,177,12,4
2543,8,211,126250,0,60,85,0,0,0|0|0,31|103,10|193,0|0,0|0,0,0,200,199,11,5
2544,8,211,126250,0,60,86,0,0,0|0|0,31|103,10|193,0|0,0|0,0,0,200,199,11,5
2545,8,211,165850,0,60,88,0,0,0|0|0,31|110,10|205,0|0,0|0,0,0,200,231,12,5
2546,8,211,216900,0,70,90,0,0,0|0|0,31|112,10|217,0|0,0|0,0,0,200,256,13,5
2547,8,211,216900,0,70,92,0,0,0|0|0,31|117,10|217,0|0,0|0,0,0,200,256,13,5
2548,8,211,262700,0,70,94,0,0,0|0|0,31|124,10|228,0|0,0|0,0,0,250,276,12,5
2549,8,211,262700,0,70,93,0,0,0|0|0,31|119,10|228,0|0,0|0,0,0,250,276,12,5
2550,8,211,315950,0,60,97,0,0,0|0|0,31|130,10|238,0|0,0|0,0,0,250,303,12,6
2551,8,211,315950,0,60,97,0,0,0|0|0,31|130,10|238,0|0,0|0,0,0,250,303,12,6
2552,8,211,376350,0,70,100,0,0,0|0|0,31|135,10|248,0|0,0|0,0,0,250,331,12,6
2553,8,211,312515,0,70,102,0,0,0|0|0,31|143,10|258,0|0,0|0,0,0,250,261,12,6
2554,8,211,340224,0,70,104,0,0,0|0|0,31|148,10|268,0|0,0|0,0,0,250,274,12,6
2555,8,211,340224,0,70,105,0,0,0|0|0,31|151,10|268,0|0,0|0,0,0,250,271,11,7
2556,8,211,388840,0,80,108,0,0,0|0|0,31|158,10|278,0|0,0|0,0,0,250,300,12,7
2557,8,211,385830,0,80,110,0,0,0|0|0,31|162,10|287,0|0,0|0,0,0,250,299,11,7
2558,8,211,404825,0,80,112,0,0,0|0|0,31|166,10|295,0|0,0|0,0,0,250,310,11,7
2559,8,211,447212,0,80,113,0,0,0|0|0,31|168,10|303,0|0,0|0,0,0,250,341,13,7
2560,8,211,442575,0,80,115,0,0,0|0|0,31|174,10|312,0|0,0|0,0,0,250,345,12,7
2561,8,271,15240,0,10,62,0,0,0|0|0,31|50,10|74,0|0,0|0,0,0,2300,78,8,2
2562,8,271,23130,0,15,66,0,0,0|0|0,31|59,10|86,0|0,0|0,0,0,2300,82,8,3
2563,8,271,39400,0,20,71,0,0,0|0|0,31|68,10|97,0|0,0|0,0,0,2500,102,9,3
2564,8,271,75050,0,20,77,0,0,0|0|0,31|85,10|119,0|0,0|0,0,0,2500,136,10,4
2565,8,271,98500,0,25,81,0,0,0|0|0,31|93,10|129,0|0,0|0,0,0,2600,154,9,4
2566,8,271,131900,0,25,83,0,0,0|0|0,31|96,10|139,0|0,0|0,0,0,2600,177,10,4
2567,8,271,171900,0,30,88,0,0,0|0|0,31|109,10|149,0|0,0|0,0,0,2600,198,10,5
2568,8,271,171900,0,30,87,0,0,0|0|0,31|109,10|149,0|0,0|0,0,0,2600,198,10,5
2569,8,271,183098,0,30,92,0,0,0|0|0,31|100,10|159,0|0,0|0,0,0,2600,196,9,4
2570,8,271,209418,0,30,94,0,0,0|0|0,31|126,10|168,0|0,0|0,0,0,2700,209,9,6
2571,8,271,209418,0,30,93,0,0,0|0|0,31|124,10|168,0|0,0|0,0,0,2700,213,10,5
2572,8,271,240065,0,30,98,0,0,0|0|0,31|135,10|177,0|0,0|0,0,0,2700,229,9,6
2573,8,271,262880,0,30,100,0,0,0|0|0,31|140,10|186,0|0,0|0,0,0,2700,240,9,6
2574,8,271,298865,0,35,104,0,0,0|0|0,31|148,10|194,0|0,0|0,0,0,2700,259,9,6
2575,8,271,322704,0,35,106,0,0,0|0|0,31|152,10|202,0|0,0|0,0,0,2700,281,10,7
2576,8,271,349925,0,40,109,0,0,0|0|0,31|160,10|209,0|0,0|0,0,0,2700,289,9,7
2577,8,271,378419,0,40,110,0,0,0|0|0,31|161,10|217,0|0,0|0,0,0,2800,318,11,7
2578,8,271,405195,0,40,114,0,0,0|0|0,31|171,10|224,0|0,0|0,0,0,2800,318,9,7
2581,8,221,8640,0,25,57,0,0,0|0|0,31|38,10|80,0|0,0|0,0,0,250,67,10,2
2582,8,221,24950,0,25,64,0,0,0|0|0,31|56,10|110,0|0,0|0,0,0,250,99,11,3
2583,8,221,34900,0,30,69,0,0,0|0|0,31|64,10|123,0|0,0|0,0,0,250,116,11,3
2584,8,221,47300,0,30,71,0,0,0|0|0,31|72,10|136,0|0,0|0,0,0,250,138,11,3
2585,8,221,67600,0,30,74,0,0,0|0|0,31|75,10|149,0|0,0|0,0,0,250,158,12,3
2586,8,221,108100,0,40,82,0,0,0|0|0,31|95,10|174,0|0,0|0,0,0,250,198,11,4
2587,8,221,137650,0,50,85,0,0,0|0|0,31|102,10|185,0|0,0|0,0,0,250,217,11,5
2588,8,221,137650,0,50,86,0,0,0|0|0,31|102,10|185,0|0,0|0,0,0,250,217,11,5
2589,8,221,162800,0,50,87,0,0,0|0|0,31|109,10|197,0|0,0|0,0,0,250,242,10,5
2590,8,221,277200,0,60,94,0,0,0|0|0,31|123,10|219,0|0,0|0,0,0,250,312,12,5
2591,8,221,332200,0,65,96,0,0,0|0|0,31|124,10|229,0|0,0|0,0,0,250,334,12,5
2592,8,221,332200,0,65,97,0,0,0|0|0,31|129,10|229,0|0,0|0,0,0,250,334,11,6
2593,8,221,375000,0,100,99,0,0,0|0|0,31|135,10|239,0|0,0|0,0,0,250,357,11,6
2594,8,221,375000,0,100,100,0,0,0|0|0,31|135,10|239,0|0,0|0,0,0,250,357,11,6
2595,8,221,306774,0,130,102,0,0,0|0|0,31|143,10|248,0|0,0|0,0,0,250,273,10,6
2596,8,221,317363,0,150,104,0,0,0|0|0,31|147,10|258,0|0,0|0,0,0,250,283,10,6
2597,8,221,317363,0,150,105,0,0,0|0|0,31|151,10|258,0|0,0|0,0,0,250,281,9,7
2598,8,221,364473,0,80,107,0,0,0|0|0,31|155,10|268,0|0,0|0,0,0,250,305,10,7
2599,8,221,364473,0,80,106,0,0,0|0|0,31|152,10|268,0|0,0|0,0,0,250,309,11,7
2600,8,221,366685,0,100,109,0,0,0|0|0,31|159,10|276,0|0,0|0,0,0,250,316,10,7
2601,8,221,366685,0,100,110,0,0,0|0|0,31|161,10|276,0|0,0|0,0,0,250,307,9,7
2602,8,221,387345,0,120,110,0,0,0|0|0,31|161,10|284,0|0,0|0,0,0,250,335,11,7
2603,8,221,387345,0,120,111,0,0,0|0|0,31|164,10|284,0|0,0|0,0,0,250,330,10,7
2604,8,221,428570,0,80,113,0,0,0|0|0,31|168,10|292,0|0,0|0,0,0,250,356,11,7
2605,8,221,428570,0,80,114,0,0,0|0|0,31|171,10|292,0|0,0|0,0,0,250,350,10,7
2606,8,221,435380,0,80,117,0,0,0|0|0,31|177,10|300,0|0,0|0,0,0,250,351,9,8
